,id,X,Y
36785,36785,23.598055,22.939075
36786,36786,39.510803,-12.754084
36787,36787,25.22719,-12.292938
36788,36788,-36.795002,-26.737894
36789,36789,-41.050415,-22.555595
36790,36790,-14.599074,8.9666395
36791,36791,-17.38247,17.84612
36792,36792,2.4903703,-35.94392
36793,36793,-1.7686595,29.337606
36794,36794,42.968384,-0.54305553
36795,36795,-10.4452505,16.151648
36796,36796,10.215528,48.023293
36797,36797,-32.348854,-23.151367
36798,36798,-5.2365637,-37.02722
36799,36799,3.6555994,50.817696
36800,36800,3.111527,-20.690403
36801,36801,39.373817,-5.8380504
36802,36802,-4.3889947,-17.375172
36803,36803,11.821445,-5.317494
36804,36804,2.7004306,-22.920307
36805,36805,-36.78616,6.515822
36806,36806,-9.4749155,48.319477
36807,36807,-0.45246345,27.15374
36808,36808,-3.5460625,26.31169
36809,36809,-20.136852,-24.666388
36810,36810,-22.012989,-45.798397
36811,36811,43.111496,-25.668135
36812,36812,14.967779,-21.341745
36813,36813,-27.632895,-1.4057586
36814,36814,22.600416,-22.62734
36815,36815,-0.6920999,8.451397
36816,36816,34.187313,18.303152
36817,36817,-27.299305,25.044825
36818,36818,39.256927,-23.791983
36819,36819,27.634598,-8.93117
36820,36820,18.548449,6.4577127
36821,36821,-0.09152523,-33.29894
36822,36822,43.50628,-15.6546335
36823,36823,5.070583,39.301697
36824,36824,-25.98289,-23.14136
36825,36825,20.32423,5.6414676
36826,36826,-0.3557102,-33.27073
36827,36827,-7.2816257,25.262299
36828,36828,14.443177,12.190858
36829,36829,-27.036743,-28.497618
36830,36830,-30.73521,36.779842
36831,36831,33.8333,-21.22556
36832,36832,-27.522047,38.827663
36833,36833,-27.713999,-1.4941084
36834,36834,13.487731,19.166136
36835,36835,-1.5336924,-0.10360047
36836,36836,-18.361513,13.6038
36837,36837,-17.479435,17.372066
36838,36838,3.370138,-30.214779
36839,36839,27.626719,-8.503728
36840,36840,21.019188,35.692425
36841,36841,8.904467,-42.03738
36842,36842,-31.442371,-34.497288
36843,36843,13.956831,42.681854
36844,36844,-21.500174,-4.692896
36845,36845,19.47682,6.3628716
36846,36846,-37.14159,5.318776
36847,36847,-3.367925,23.77398
36848,36848,-26.494724,-32.871693
36849,36849,-35.230408,-22.642595
36850,36850,23.658264,-7.1642146
36851,36851,38.02872,-10.779745
36852,36852,-14.157199,-0.13605869
36853,36853,-27.286146,-5.9084635
36854,36854,22.701822,9.4447365
36855,36855,3.172219,4.017235
36856,36856,-2.0418222,45.935726
36857,36857,4.6912837,-36.89412
36858,36858,-17.376041,-0.3951062
36859,36859,17.159172,31.594332
36860,36860,-18.274275,40.55589
36861,36861,19.935665,4.427145
36862,36862,-7.529613,2.4170403
36863,36863,-5.3907413,21.11089
36864,36864,24.41285,-38.255188
36865,36865,20.319622,19.901348
36866,36866,-23.042534,-45.442093
36867,36867,-17.384111,17.71735
36868,36868,-14.003519,-8.527141
36869,36869,-35.044685,-23.346603
36870,36870,-3.681717,-22.936836
36871,36871,-29.3533,-30.094934
36872,36872,-7.327076,-7.9783263
36873,36873,15.010439,35.722847
36874,36874,-18.10959,-21.691477
36875,36875,-23.255922,-5.1685896
36876,36876,20.791597,42.858456
36877,36877,-19.488394,12.130093
36878,36878,2.4511952,-15.972197
36879,36879,-27.839933,-1.1327038
36880,36880,-19.978052,37.825
36881,36881,-0.21952388,-33.85089
36882,36882,-26.52203,-31.696262
36883,36883,23.32552,-16.072994
36884,36884,-46.0637,-7.0581717
36885,36885,33.373386,-6.6269665
36886,36886,-24.635069,22.905579
36887,36887,1.1510873,-2.3697565
36888,36888,11.6396,-15.5012865
36889,36889,13.928154,42.699432
36890,36890,4.4609566,-38.11059
36891,36891,33.878513,17.657845
36892,36892,18.911486,-29.66035
36893,36893,-5.883054,-34.794456
36894,36894,-17.852922,-14.796808
36895,36895,8.750953,-36.798885
36896,36896,17.238352,-11.131044
36897,36897,-17.532202,17.180553
36898,36898,44.47874,-25.606874
36899,36899,-3.9468899,-0.9638046
36900,36900,27.829706,-3.7432218
36901,36901,-27.70414,-1.2611902
36902,36902,12.8012705,35.1472
36903,36903,2.9863381,-35.879303
36904,36904,-23.27754,0.03605014
36905,36905,9.11095,-34.683136
36906,36906,-3.6426492,21.367746
36907,36907,-12.543977,19.153193
36908,36908,22.075794,-21.9156
36909,36909,-17.719053,17.796589
36910,36910,-2.2001815,-31.392181
36911,36911,2.3968945,3.3499742
36912,36912,-3.3799727,-15.005536
36913,36913,26.745594,16.038315
36914,36914,-32.588173,2.2633922
36915,36915,20.19272,5.1330056
36916,36916,13.74685,38.722225
36917,36917,2.6501002,3.4851499
36918,36918,27.068901,-7.696123
36919,36919,-31.03728,-26.70634
36920,36920,-20.001621,31.785255
36921,36921,38.52656,-15.572723
36922,36922,-8.661248,29.715479
36923,36923,-20.906187,16.412977
36924,36924,20.70404,-35.288334
36925,36925,17.70891,36.002064
36926,36926,-8.753973,52.22189
36927,36927,25.582577,16.209948
36928,36928,43.248783,-24.829403
36929,36929,-23.283258,-20.673697
36930,36930,-10.693745,27.4091
36931,36931,-2.0096266,9.148186
36932,36932,-34.35825,19.268879
36933,36933,41.94315,-14.170948
36934,36934,-14.639821,26.31586
36935,36935,-4.3646436,19.079311
36936,36936,5.3151016,35.152702
36937,36937,-20.3794,-20.4746
36938,36938,-36.912083,20.777138
36939,36939,27.705585,-8.123224
36940,36940,-38.438114,21.780722
36941,36941,-19.364605,17.934782
36942,36942,-13.461344,-2.7604256
36943,36943,38.561504,-15.6143465
36944,36944,21.55064,10.22995
36945,36945,-5.599566,23.425297
36946,36946,-7.3629847,-3.2649932
36947,36947,35.7687,-18.912474
36948,36948,-27.479706,-19.948551
36949,36949,-27.812305,-1.2250769
36950,36950,-45.155643,6.097829
36951,36951,-1.0779507,52.176575
36952,36952,-33.18729,18.699505
36953,36953,-27.339613,-20.08192
36954,36954,-23.687359,6.270259
36955,36955,38.402092,-19.052261
36956,36956,23.897871,-23.934626
36957,36957,1.7447108,6.5573435
36958,36958,-23.827576,3.4399867
36959,36959,20.204044,5.2150955
36960,36960,-26.223053,35.5676
36961,36961,-27.542435,-7.325291
36962,36962,-9.077099,15.142716
36963,36963,-7.6217546,22.244017
36964,36964,8.177999,38.832706
36965,36965,-27.517557,-1.4070193
36966,36966,6.0402775,-32.239655
36967,36967,17.14777,36.40349
36968,36968,33.821262,-29.106619
36969,36969,9.619699,41.72088
36970,36970,-35.85725,22.7142
36971,36971,1.2086213,16.600903
36972,36972,-11.957426,44.801144
36973,36973,-4.647007,21.012789
36974,36974,20.90571,8.2377615
36975,36975,-19.995544,-15.68767
36976,36976,-29.048939,14.940301
36977,36977,-10.554637,16.750338
36978,36978,-15.939079,1.0151144
36979,36979,-28.073214,-1.1202737
36980,36980,-8.945168,-42.41826
36981,36981,27.26093,-9.59708
36982,36982,-32.456436,-10.538148
36983,36983,26.11865,16.303772
36984,36984,-1.1559798,-20.744003
36985,36985,2.673813,-37.431786
36986,36986,11.6993265,7.219878
36987,36987,32.213097,-2.109519
36988,36988,-16.35822,34.38126
36989,36989,27.519156,-9.151311
36990,36990,-3.2393785,-15.394622
36991,36991,-5.1739454,24.611528
36992,36992,26.57345,-28.816315
36993,36993,-2.044893,25.356953
36994,36994,-19.45726,-14.766758
36995,36995,39.88357,-2.931269
36996,36996,-3.0508018,-47.17797
36997,36997,45.91331,-12.396989
36998,36998,-13.865913,-5.237437
36999,36999,28.063374,-3.6489208
37000,37000,-36.804287,17.125132
37001,37001,14.921278,35.486946
37002,37002,-23.896143,39.068478
37003,37003,10.704492,-40.569084
37004,37004,16.848427,-7.774366
37005,37005,20.864899,5.145546
37006,37006,18.530594,-12.921375
37007,37007,-27.65349,-1.1735367
37008,37008,40.307877,-22.73567
37009,37009,-5.6279807,27.756937
37010,37010,-33.796535,25.924074
37011,37011,37.954266,-31.510618
37012,37012,46.335426,-18.115814
37013,37013,-1.920007,8.998367
37014,37014,35.51716,-26.496971
37015,37015,-27.043749,-1.3741279
37016,37016,-0.84688544,-30.092499
37017,37017,-2.2044423,-2.6026673
37018,37018,-0.87807494,-36.375027
37019,37019,-19.360466,17.992937
37020,37020,-26.700127,-1.7312092
37021,37021,0.45406827,4.2650075
37022,37022,-0.3184809,-1.586076
37023,37023,40.397957,-5.8111467
37024,37024,40.151093,-23.951227
37025,37025,-0.95270205,18.578228
37026,37026,3.7763522,-6.64582
37027,37027,-27.402735,-17.974752
37028,37028,-17.554634,-42.9479
37029,37029,-4.1677723,26.605858
37030,37030,19.249126,15.101428
37031,37031,27.351032,-9.466003
37032,37032,31.203321,11.867425
37033,37033,4.3192844,-37.994415
37034,37034,21.307098,27.703775
37035,37035,0.222376,3.4060097
37036,37036,29.219067,-31.1974
37037,37037,12.120106,-46.417873
37038,37038,-26.086245,4.0910015
37039,37039,20.295738,4.6023774
37040,37040,-26.326324,0.34712973
37041,37041,17.084763,36.93303
37042,37042,3.1428242,3.4304965
37043,37043,-23.748339,-18.576166
37044,37044,-13.751968,-39.307587
37045,37045,33.04493,-20.574154
37046,37046,-19.792078,40.420013
37047,37047,-22.956465,-18.719929
37048,37048,-31.87222,38.31277
37049,37049,27.924,-7.9280996
37050,37050,-7.1310205,-24.609116
37051,37051,20.468548,4.6029706
37052,37052,-13.412964,-23.967001
37053,37053,-26.626556,-0.86719775
37054,37054,-6.0783305,-6.3399725
37055,37055,14.836616,35.06169
37056,37056,23.376097,-4.6579723
37057,37057,15.248907,35.525852
37058,37058,32.27678,-27.499786
37059,37059,-37.25574,-22.258673
37060,37060,-12.433989,24.196363
37061,37061,45.730083,-16.524973
37062,37062,29.972374,31.99605
37063,37063,-33.86643,-1.887905
37064,37064,-7.9284096,42.920437
37065,37065,4.998996,3.7432587
37066,37066,28.012487,-1.2979988
37067,37067,-13.206162,11.849261
37068,37068,0.30065766,48.61222
37069,37069,24.009853,-0.48838913
37070,37070,-1.0604284,-22.986156
37071,37071,0.26670438,-49.286736
37072,37072,6.440107,-22.587656
37073,37073,18.335188,37.762203
37074,37074,-42.71272,22.160133
37075,37075,23.487185,4.202919
37076,37076,-19.474554,7.2120566
37077,37077,-0.1492109,28.993603
37078,37078,-7.8542447,-11.516277
37079,37079,-38.136307,-30.531519
37080,37080,-35.145042,17.622223
37081,37081,41.196617,4.166643
37082,37082,3.5358226,-4.011169
37083,37083,-37.13576,0.7386709
37084,37084,-33.09384,0.23687866
37085,37085,6.8233743,-5.456847
37086,37086,7.7164135,-20.967403
37087,37087,-11.493133,7.7770033
37088,37088,-9.900977,28.010014
37089,37089,25.758972,-6.1661215
37090,37090,24.107904,32.571648
37091,37091,-6.7145205,-46.213387
37092,37092,-30.45058,-35.02485
37093,37093,22.19792,37.220753
37094,37094,39.141533,12.231565
37095,37095,23.756996,4.6223674
37096,37096,20.321018,11.389349
37097,37097,0.22152926,24.6921
37098,37098,-4.9475937,47.339825
37099,37099,-40.511204,-23.330778
37100,37100,17.02854,27.818521
37101,37101,41.859547,5.209647
37102,37102,20.116358,-36.645405
37103,37103,-42.331135,3.509754
37104,37104,-16.619366,9.088637
37105,37105,5.406144,3.8780177
37106,37106,9.508045,11.408979
37107,37107,22.65319,37.69647
37108,37108,-12.812741,34.013477
37109,37109,33.779125,16.963734
37110,37110,31.805254,-33.300457
37111,37111,4.050485,26.466686
37112,37112,-37.40153,24.16623
37113,37113,-24.02293,-15.43703
37114,37114,31.11483,-0.7979427
37115,37115,-1.6829011,29.393974
37116,37116,43.50563,-15.628412
37117,37117,20.433186,-19.014645
37118,37118,21.902103,-21.239624
37119,37119,21.41933,-6.2308664
37120,37120,-25.10273,-1.4383401
37121,37121,0.844413,-48.073845
37122,37122,24.399126,8.014685
37123,37123,0.281267,23.13307
37124,37124,-8.577666,1.1739237
37125,37125,34.75243,17.030542
37126,37126,-11.816327,26.063976
37127,37127,-1.96061,28.013124
37128,37128,-33.81075,20.21781
37129,37129,35.075157,16.926811
37130,37130,23.928152,15.74008
37131,37131,21.119707,46.04497
37132,37132,-3.607436,6.050735
37133,37133,19.094053,37.517277
37134,37134,1.3022203,-5.6901817
37135,37135,11.102798,-20.3741
37136,37136,-18.643602,35.34329
37137,37137,29.01974,-3.5502775
37138,37138,22.453718,-40.204674
37139,37139,43.407753,7.8467426
37140,37140,3.9325674,-30.402536
37141,37141,-32.055145,-22.866772
37142,37142,-5.7992177,-33.78183
37143,37143,-34.914135,6.1830955
37144,37144,-26.851784,19.967722
37145,37145,-37.281284,0.8108261
37146,37146,-2.3633122,43.873978
37147,37147,16.508408,30.956577
37148,37148,16.032501,-13.037805
37149,37149,29.944057,10.050154
37150,37150,-20.006975,31.772722
37151,37151,-32.73091,3.0807536
37152,37152,38.032066,16.570427
37153,37153,-40.588654,-23.258263
37154,37154,14.577981,-32.883068
37155,37155,41.227222,4.315972
37156,37156,-25.473759,18.208055
37157,37157,-35.019844,-0.59354955
37158,37158,-36.024544,-28.36032
37159,37159,0.99351627,-47.845608
37160,37160,24.46531,-19.155437
37161,37161,7.5445833,6.007669
37162,37162,-3.4927194,19.118456
37163,37163,5.2588305,3.8849769
37164,37164,8.657458,-16.878258
37165,37165,20.459255,35.07601
37166,37166,-1.8405126,1.033706
37167,37167,5.5591393,-5.185511
37168,37168,19.44926,28.70704
37169,37169,5.1844273,3.9318345
37170,37170,20.879045,16.844194
37171,37171,-14.073284,6.0130205
37172,37172,-22.242216,-4.24642
37173,37173,11.861246,-46.601246
37174,37174,-6.67558,-7.1500864
37175,37175,11.827376,-46.51096
37176,37176,-23.28931,21.081797
37177,37177,11.888408,-46.449455
37178,37178,26.896942,9.074736
37179,37179,39.18548,-8.960738
37180,37180,25.432253,-1.1163657
37181,37181,24.242693,-7.196097
37182,37182,31.911963,-22.277542
37183,37183,-23.24325,-15.208148
37184,37184,17.480383,8.088608
37185,37185,23.489687,4.1457605
37186,37186,-5.7959933,-17.374096
37187,37187,-36.44724,0.17456102
37188,37188,2.288541,3.3000977
37189,37189,-40.584724,-23.03737
37190,37190,28.248043,-31.206928
37191,37191,41.228676,4.875666
37192,37192,-32.55197,-28.793695
37193,37193,22.021053,31.794823
37194,37194,15.68879,-44.06954
37195,37195,0.6708925,-48.327072
37196,37196,42.451794,-31.609434
37197,37197,5.525542,-12.912443
37198,37198,22.561514,3.7641876
37199,37199,-27.333559,-2.6610808
37200,37200,23.723461,-28.1875
37201,37201,39.27153,-1.100593
37202,37202,28.01404,12.766823
37203,37203,19.670322,32.219448
37204,37204,-9.402404,-8.684187
37205,37205,6.5188284,-6.0412827
37206,37206,-4.732817,21.873728
37207,37207,38.238914,-8.323935
37208,37208,-9.778401,-32.619495
37209,37209,6.6423516,-11.988274
37210,37210,-29.129284,2.1173189
37211,37211,-1.1698647,28.696926
37212,37212,-8.55616,50.315186
37213,37213,40.50063,5.0268006
37214,37214,-13.5088415,-5.100734
37215,37215,17.77982,39.19677
37216,37216,28.115149,-1.2980795
37217,37217,14.829072,-43.014336
37218,37218,-4.0804176,-36.534153
37219,37219,34.09378,16.625872
37220,37220,-11.61127,-22.191782
37221,37221,-11.624241,7.675961
37222,37222,-1.0316192,-32.521156
37223,37223,-2.7767947,-6.9595246
37224,37224,-22.804338,-15.145798
37225,37225,43.19437,8.619942
37226,37226,14.754484,-9.503087
37227,37227,-13.883983,6.5568886
37228,37228,-6.1149898,-30.064222
37229,37229,0.5645607,-6.7572184
37230,37230,13.143196,-39.891453
37231,37231,1.211679,-47.13087
37232,37232,34.181694,-28.650192
37233,37233,5.1640224,23.57442
37234,37234,-37.680653,-6.6768756
37235,37235,6.0219107,-41.411602
37236,37236,-4.974649,-33.162228
37237,37237,41.934734,3.94313
37238,37238,2.7978134,-35.97382
37239,37239,-18.48644,10.399286
37240,37240,17.411829,9.46452
37241,37241,-33.96371,-6.060461
37242,37242,-22.229637,32.54976
37243,37243,-26.507334,4.676603
37244,37244,-0.93771017,-13.7590885
37245,37245,9.942718,43.658257
37246,37246,3.1770854,-45.609085
37247,37247,6.696764,23.176508
37248,37248,-21.336716,25.31776
37249,37249,29.944168,-13.757263
37250,37250,-7.550296,-8.404333
37251,37251,-14.882556,8.858915
37252,37252,-21.35557,-23.044315
37253,37253,26.935669,23.742464
37254,37254,4.185802,-38.125443
37255,37255,23.643301,4.640985
37256,37256,3.299106,-24.675705
37257,37257,-11.647378,7.745098
37258,37258,-27.498571,2.0148065
37259,37259,-1.0953212,28.35383
37260,37260,0.5642617,7.139455
37261,37261,-30.75947,-22.143263
37262,37262,-30.638378,20.94673
37263,37263,23.470665,4.049773
37264,37264,-36.00257,22.251005
37265,37265,6.3322577,18.243793
37266,37266,-7.982466,-2.4949915
37267,37267,37.568466,20.501993
37268,37268,-27.56307,35.775513
37269,37269,-37.85742,-21.010826
37270,37270,19.080574,-2.1841888
37271,37271,14.239274,-5.1902604
37272,37272,-22.428747,24.523079
37273,37273,-9.491755,7.20146
37274,37274,-40.72282,0.5580834
37275,37275,35.25273,-3.0084755
37276,37276,1.6631737,-20.517584
37277,37277,-0.40161422,-49.474426
37278,37278,11.898266,7.4609895
37279,37279,24.410213,34.20267
37280,37280,5.9423366,6.177639
37281,37281,-22.518835,7.9131117
37282,37282,3.3201811,-33.221912
37283,37283,-13.139621,32.54316
37284,37284,1.4847156,-6.503933
37285,37285,29.33425,-31.541445
37286,37286,39.531506,-30.85669
37287,37287,-36.496685,-21.901974
37288,37288,-1.2380129,40.070633
37289,37289,46.335335,9.171678
37290,37290,31.84405,-21.929266
37291,37291,-39.817078,8.472341
37292,37292,-10.441747,-46.273964
37293,37293,14.630223,-4.4800925
37294,37294,-14.609014,19.571077
37295,37295,-9.49468,7.325208
37296,37296,-25.304111,-1.295132
37297,37297,20.343372,36.636757
37298,37298,12.960019,37.42152
37299,37299,28.167976,17.302921
37300,37300,21.909851,-8.856683
37301,37301,-6.167678,34.966507
37302,37302,-37.76975,23.35694
37303,37303,-38.994385,-24.737492
37304,37304,-8.704266,-4.7223783
37305,37305,46.396263,10.466486
37306,37306,-27.124926,39.179653
37307,37307,-39.937805,8.543007
37308,37308,24.66289,-11.931459
37309,37309,15.060342,-3.6930268
37310,37310,-21.38991,-43.23429
37311,37311,-9.551054,7.1898303
37312,37312,13.656245,9.1372595
37313,37313,34.97928,-3.5804312
37314,37314,-0.6687574,-4.0448456
37315,37315,4.0750046,-48.2887
37316,37316,17.205658,15.05129
37317,37317,18.54781,39.446907
37318,37318,-27.271917,32.50899
37319,37319,33.90958,13.002486
37320,37320,-34.463615,3.203812
37321,37321,-5.2151723,35.427097
37322,37322,-32.207096,-7.947639
37323,37323,-30.316448,-18.016691
37324,37324,13.554719,18.681707
37325,37325,17.766329,15.200432
37326,37326,-30.613855,35.453568
37327,37327,21.887384,33.77299
37328,37328,-19.834984,23.278181
37329,37329,24.739841,13.474849
37330,37330,29.450567,-23.221159
37331,37331,-6.8439145,34.61571
37332,37332,-5.757355,-4.56297
37333,37333,-4.201672,27.455921
37334,37334,12.674464,-38.911293
37335,37335,-33.44839,-26.402763
37336,37336,7.969789,-35.347683
37337,37337,46.66579,7.452329
37338,37338,-19.767294,30.953196
37339,37339,50.815,5.0427065
37340,37340,-8.789759,-34.14746
37341,37341,34.536537,-6.0029244
37342,37342,19.685436,18.226723
37343,37343,48.02539,0.2289238
37344,37344,17.147745,12.907428
37345,37345,1.3074503,-46.885056
37346,37346,2.2664263,-30.797344
37347,37347,-18.1824,26.760801
37348,37348,16.649035,32.480206
37349,37349,-7.329865,36.242435
37350,37350,-12.933777,-39.382027
37351,37351,-1.5616891,-46.445652
37352,37352,-34.33343,22.152014
37353,37353,19.943401,38.13983
37354,37354,30.065178,-20.371983
37355,37355,9.463622,-10.283308
37356,37356,-14.519336,-46.35207
37357,37357,-22.980944,33.864902
37358,37358,14.438528,-16.999846
37359,37359,-20.788626,35.616554
37360,37360,-21.678349,-10.835851
37361,37361,9.655273,-10.372681
37362,37362,-8.918478,-6.1427274
37363,37363,23.969746,8.222619
37364,37364,20.138739,-10.842936
37365,37365,42.709038,3.4498904
37366,37366,-32.827778,11.549449
37367,37367,-39.443813,8.112284
37368,37368,2.451609,-10.379539
37369,37369,-10.433309,36.353252
37370,37370,-4.461986,-37.225586
37371,37371,-3.5952027,-44.8666
37372,37372,-30.91787,14.796623
37373,37373,14.799405,-26.682089
37374,37374,13.765112,-10.350155
37375,37375,29.366173,-11.46434
37376,37376,-23.419727,39.632294
37377,37377,-34.780964,-25.42292
37378,37378,27.245998,-28.919027
37379,37379,34.734707,-0.1376203
37380,37380,8.232228,-25.654905
37381,37381,-10.468042,8.624323
37382,37382,-30.756496,-33.929832
37383,37383,14.795916,-26.667507
37384,37384,47.970024,-18.233932
37385,37385,-11.736438,8.628121
37386,37386,-15.336108,0.6090031
37387,37387,17.912695,30.043875
37388,37388,-32.57537,24.776218
37389,37389,8.667899,35.110596
37390,37390,8.12493,-35.70109
37391,37391,-9.307385,32.294548
37392,37392,-16.108444,24.766287
37393,37393,40.112762,-10.3344
37394,37394,11.748496,37.43317
37395,37395,-11.196063,11.525114
37396,37396,16.638042,23.569275
37397,37397,10.766338,-9.724455
37398,37398,34.75226,12.492122
37399,37399,17.317858,42.540844
37400,37400,-16.851025,35.98466
37401,37401,10.969425,-47.951416
37402,37402,-9.636096,42.46892
37403,37403,-39.688915,8.542563
37404,37404,-2.6157436,-9.434809
37405,37405,48.13631,-0.373767
37406,37406,17.711393,4.456821
37407,37407,34.78347,-0.35144177
37408,37408,-31.299568,-27.413176
37409,37409,34.410255,0.17253913
37410,37410,-8.062834,17.14406
37411,37411,-35.106388,-23.072006
37412,37412,-34.692707,2.0082166
37413,37413,34.945442,-0.5024438
37414,37414,21.695997,-1.8487407
37415,37415,-24.218735,-21.085676
37416,37416,-27.470068,-8.370386
37417,37417,24.958502,8.42443
37418,37418,-30.606691,-7.03796
37419,37419,-11.406716,14.377886
37420,37420,10.044055,42.004414
37421,37421,9.302043,-37.43182
37422,37422,-4.758991,-14.493831
37423,37423,8.119921,41.833477
37424,37424,3.2905083,18.056099
37425,37425,-23.019066,-23.039167
37426,37426,-22.41192,-5.687694
37427,37427,-27.25818,35.675472
37428,37428,22.296772,9.218197
37429,37429,-9.380705,14.662076
37430,37430,-33.42014,38.057793
37431,37431,28.602251,14.863173
37432,37432,-33.94945,-36.712547
37433,37433,47.40087,4.0379725
37434,37434,16.123533,17.31708
37435,37435,-40.232536,8.542286
37436,37436,29.036293,16.791187
37437,37437,-39.771946,8.441791
37438,37438,12.647853,-14.495582
37439,37439,14.195014,-5.311338
37440,37440,-25.675081,-12.604638
37441,37441,47.888577,-3.5641365
37442,37442,-17.72501,-37.462517
37443,37443,13.575295,-5.098125
37444,37444,25.554804,13.117928
37445,37445,-8.991523,-39.60332
37446,37446,-37.791542,-8.470302
37447,37447,-11.4529705,14.303876
37448,37448,13.060011,-17.623394
37449,37449,-3.1420789,33.41641
37450,37450,-26.534138,24.120262
37451,37451,15.100877,-42.78521
37452,37452,-29.585598,-34.426388
37453,37453,34.64229,-4.225479
37454,37454,-5.2917767,0.07314877
37455,37455,40.583138,-3.1964967
37456,37456,13.91727,11.512005
37457,37457,-7.8610525,35.757423
37458,37458,33.91654,15.940887
37459,37459,24.37056,13.800627
37460,37460,26.219103,6.8603053
37461,37461,42.898197,2.0681527
37462,37462,-36.07099,0.24847563
37463,37463,45.81329,0.83814347
37464,37464,-8.335634,-12.778632
37465,37465,34.958324,-0.583539
37466,37466,-15.51459,30.177069
37467,37467,-38.977493,-22.87939
37468,37468,-18.95413,-3.5590484
37469,37469,-18.300322,26.602644
37470,37470,0.34629428,-1.2728102
37471,37471,15.047698,47.45717
37472,37472,12.751028,-14.60089
37473,37473,25.393747,13.431907
37474,37474,-14.334916,30.144825
37475,37475,-1.9816746,-47.2999
37476,37476,-10.439359,-44.840725
37477,37477,4.0658298,-40.056843
37478,37478,0.34105033,-5.724188
37479,37479,23.824669,12.084868
37480,37480,9.441028,41.749104
37481,37481,-39.701756,8.516973
37482,37482,23.802946,-30.255035
37483,37483,25.193895,9.33712
37484,37484,-39.725227,-3.9057686
37485,37485,-7.3654766,14.152535
37486,37486,16.722204,26.609444
37487,37487,-11.0837145,9.362046
37488,37488,-18.50335,18.419546
37489,37489,-39.668385,8.453262
37490,37490,-32.529415,24.305681
37491,37491,-39.985954,8.56308
37492,37492,-36.792534,17.062187
37493,37493,23.871155,12.341614
37494,37494,-5.2530236,48.79475
37495,37495,-31.956247,-25.482487
37496,37496,-13.02954,16.484621
37497,37497,-35.378094,-33.52994
37498,37498,-18.211004,35.326653
37499,37499,18.385435,-31.043896
37500,37500,4.0141587,48.495
37501,37501,-43.237846,-4.843817
37502,37502,16.621284,-42.70394
37503,37503,-3.7073717,-14.699566
37504,37504,-27.193512,-1.5783483
37505,37505,-31.949236,26.413568
37506,37506,-31.7288,-26.796915
37507,37507,17.764648,-8.289392
37508,37508,24.214886,29.18585
37509,37509,-14.675432,-36.014763
37510,37510,-14.022712,-19.344599
37511,37511,-35.523468,-35.82229
37512,37512,16.080725,20.009216
37513,37513,22.334213,-37.168594
37514,37514,-45.754158,-7.2367244
37515,37515,-17.004034,-6.770892
37516,37516,-26.840788,22.926092
37517,37517,-5.4219666,-1.8807411
37518,37518,32.210674,-29.520172
37519,37519,-25.092333,23.659437
37520,37520,-18.265614,32.496696
37521,37521,10.665901,-22.747274
37522,37522,-18.23992,31.203314
37523,37523,-14.592376,-35.59784
37524,37524,-7.7295003,-1.775178
37525,37525,-2.1690214,45.955135
37526,37526,-40.738476,-7.3629127
37527,37527,29.357584,15.92123
37528,37528,-22.526337,24.194723
37529,37529,-40.083267,-27.69146
37530,37530,-23.049578,12.22087
37531,37531,30.10456,-31.459768
37532,37532,-41.607704,-8.515078
37533,37533,-28.589048,0.6944285
37534,37534,-25.81248,40.44051
37535,37535,-15.791093,-40.039936
37536,37536,13.380653,29.258717
37537,37537,-7.091141,47.755928
37538,37538,4.388443,11.085295
37539,37539,23.698933,16.478874
37540,37540,-0.592596,-9.771469
37541,37541,-23.974613,39.36254
37542,37542,0.21524,-49.618355
37543,37543,-36.172024,-28.65316
37544,37544,-2.8099942,-46.75875
37545,37545,-39.141644,-10.302912
37546,37546,-27.97741,21.073984
37547,37547,21.698057,-32.52318
37548,37548,23.490705,-13.223839
37549,37549,-21.502995,-43.765446
37550,37550,11.719323,36.72308
37551,37551,10.758375,-22.294674
37552,37552,-14.474942,35.19043
37553,37553,-23.430292,39.236412
37554,37554,-32.73472,-36.08904
37555,37555,7.433305,-11.339324
37556,37556,3.3581734,39.847298
37557,37557,3.370215,-29.610283
37558,37558,15.917599,-17.255579
37559,37559,-36.101715,-34.630264
37560,37560,-18.228899,-2.1231513
37561,37561,-1.8447368,43.58225
37562,37562,-17.497194,17.77675
37563,37563,26.076445,-35.724728
37564,37564,31.933374,-26.619913
37565,37565,27.36507,-29.104357
37566,37566,-2.291224,0.63225996
37567,37567,-3.6226077,-18.897207
37568,37568,-29.63977,-8.248367
37569,37569,-8.587712,-12.340245
37570,37570,-29.798452,-3.2173443
37571,37571,-37.464806,-31.916594
37572,37572,-1.8811054,-10.30691
37573,37573,-5.6429386,43.17273
37574,37574,21.493084,-0.8779768
37575,37575,-17.78335,37.012024
37576,37576,-1.6293449,-42.46372
37577,37577,-18.109432,-40.710876
37578,37578,12.809336,-6.6160955
37579,37579,25.125956,-31.611351
37580,37580,-40.349083,-6.179627
37581,37581,-11.611687,-34.035534
37582,37582,14.499416,-18.766466
37583,37583,-5.7571845,42.743233
37584,37584,0.9382777,-21.457298
37585,37585,-26.212133,26.385124
37586,37586,-19.27524,32.031258
37587,37587,-18.553772,39.577312
37588,37588,-38.6762,7.4467835
37589,37589,10.762908,-22.30295
