studentId,createdDate,updatedDate,isExpelled,expellingReason,courseCompleted,isTopPerformer,preferedMentorGithubId,readyFullTime,courseId,userId,mentorId,cvUrl,hiredById,hiredByName,isFailed,startDate,endDate,repository,repositoryLastActivityDate,idUser,educationHistory,englishLevel
675,2019-04-24 10:03:42.255131,2019-08-05 12:50:17.352095,f,,f,True,,,2,2116,242.0,,,,f,2018-09-01 19:47:14.081+00,2018-12-31 19:47:14.081+00,,,2116,"[{""graduationYear"":""2017"",""faculty"":""Computer Systems and Networks"",""university"":""BSUIR""}]",b2
676,2019-04-24 10:03:42.265552,2019-08-05 12:50:17.352095,f,,f,True,,,2,1053,242.0,,,,f,2018-09-01 19:47:14.081+00,2018-12-31 19:47:14.081+00,,,1053,"[{""graduationYear"":""2020"",""faculty"":""Engineering and Economics"",""university"":""BSUIR""}]",b2
686,2019-04-24 10:03:42.469827,2019-08-05 12:50:17.352095,f,,f,False,,,2,2019,231.0,,,,f,2018-09-01 19:47:14.081+00,2018-12-31 19:47:14.081+00,,,2019,"[{""graduationYear"":""2023"",""faculty"":""Information technology and management in technical systems"",""university"":""BSUIR""}]",b1
604,2019-04-24 10:03:40.434369,2019-08-05 12:50:17.352095,f,,f,True,,,2,2415,266.0,,,,f,2018-09-01 19:47:14.081+00,2018-12-31 19:47:14.081+00,,,2415,"[{""graduationYear"":""2020"",""faculty"":""Engineering and Economics"",""university"":""BSUIR""}]",a2
703,2019-04-24 13:43:43.226318,2019-08-05 12:50:17.352095,f,,f,True,,,2,2586,263.0,,,,f,2018-09-01 19:47:14.081+00,2018-12-31 19:47:14.081+00,,,2586,"[{""graduationYear"":"""",""faculty"":""no"",""university"":""no""}]",b1
645,2019-04-24 10:03:41.526315,2019-08-05 12:50:17.352095,f,,f,True,,,2,2403,220.0,,,,f,2018-09-01 19:47:14.081+00,2018-12-31 19:47:14.081+00,,,2403,"[{""graduationYear"":""2008"",""faculty"":""Marketing and logistics"",""university"":""BSEU""}]",b2
619,2019-04-24 10:03:40.902869,2019-08-05 12:50:17.352095,f,,f,True,,,2,1234,192.0,,,,f,2018-09-01 19:47:14.081+00,2018-12-31 19:47:14.081+00,,,1234,"[{""graduationYear"":null,""faculty"":""Historical"",""university"":""Gomel State University""}]",b1
3394,2019-05-17 11:40:10.977762,2019-08-05 13:00:18.754233,f,,f,True,,,5,3825,320.0,,,,f,2015-01-01 19:48:45.209+00,2015-06-30 19:48:45.209+00,,,3825,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a1
3395,2019-05-17 11:40:10.995999,2019-08-05 13:00:18.754233,f,,f,False,,,5,4076,320.0,,,,f,2015-01-01 19:48:45.209+00,2015-06-30 19:48:45.209+00,,,4076,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",b1
3397,2019-05-17 11:40:11.03275,2019-08-05 13:00:18.754233,f,,f,False,,,5,3892,320.0,,,,f,2015-01-01 19:48:45.209+00,2015-06-30 19:48:45.209+00,,,3892,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",b1
3398,2019-05-17 11:40:11.045333,2019-08-05 13:00:18.754233,f,,f,True,,,5,4011,320.0,,,,f,2015-01-01 19:48:45.209+00,2015-06-30 19:48:45.209+00,,,4011,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a1
11756,2020-02-05 16:28:16.522713,2020-05-29 13:36:51.934644,t,17,f,False,,,17,5619,,,,,f,2020-02-05 16:28:16.519+00,2020-05-29 13:36:51.93+00,,,5619,[],b1+
13923,2020-03-22 12:19:52.403963,2020-07-01 21:45:02.108726,f,,f,False,,,21,1451,,,,,f,2020-03-22 12:19:52.401+00,,,,1451,"[{""graduationYear"":""2009"",""faculty"":""Automotive and Tractor"",""university"":""BNTU""}]",a2
12559,2020-02-14 14:46:42.052024,2020-08-23 20:27:10.960391,t,no completed tasks,f,False,,,13,10189,,,,,f,2020-02-14 14:46:42.049+00,2020-04-14 17:34:16.479+00,,,10189,[],
6275,2019-09-09 16:04:24.195002,2020-01-24 14:40:12.744934,f,,f,True,,,11,4957,923.0,,,,f,2019-09-09 07:35:20.981+00,1970-01-01 00:00:00+00,https://github.com/rolling-scopes-school/8109a5c8-8499-5b90-8894-fbf78c79e7d7-RS2019Q3,,4957,[],
14231,2020-03-24 20:42:04.174428,2020-07-01 21:45:02.108726,t,21,f,False,,,21,2928,,,,,f,2020-03-24 20:42:04.171+00,2020-05-08 13:01:44.012+00,,,2928,"[{""graduationYear"":"""",""faculty"":""Computer Systems and Networks"",""university"":""BSUIR""}]",B2
7048,2019-09-09 19:29:50.691997,2019-11-20 21:55:13.029292,t,,f,False,,,11,5664,,,,,f,2019-09-09 07:35:20.981+00,2019-12-04 08:30:28.020328+00,,,5664,[],
11596,2020-02-05 12:02:49.836097,2020-07-27 09:11:36.406562,t,16,f,False,,,16,3195,,,,,f,2020-02-05 12:02:49.833+00,2020-07-27 09:11:36.4+00,,,3195,"[{""graduationYear"":""2019"",""faculty"":""Faculty of Printtechnology and Mediacommunications"",""university"":""Belarusian State Technological University""}]",b2+
6803,2019-09-09 17:21:42.513717,2019-11-20 21:55:13.029292,t,No activity in private repository,f,True,,,11,5451,714.0,,,,f,2019-09-09 07:35:20.981+00,2019-12-04 09:17:02.998689+00,https://github.com/rolling-scopes-school/5074b181-4469-5a34-87a1-a5bba1ec32e3-RS2019Q3,,5451,[],
13924,2020-03-22 12:21:57.344349,2020-07-01 21:48:01.321541,f,,f,True,,,21,11043,,,,,f,2020-03-22 12:21:57.341+00,,,,11043,[],b2+
7038,2019-09-09 19:23:43.712569,2019-12-22 13:15:12.373244,t,Failed Stage 2,f,True,,,11,5654,787.0,,,,f,2019-09-09 07:35:20.981+00,1970-01-01 00:00:00+00,https://github.com/rolling-scopes-school/424fc182-e5d8-5bdc-88be-b3dbf9d83381-RS2019Q3,,5654,[],
6258,2019-09-09 15:59:44.14741,2019-11-20 22:00:13.036323,t,Failed Stage 2,f,True,,,11,3026,632.0,,,,f,2019-09-09 07:35:20.981+00,,https://github.com/rolling-scopes-school/b704238c-8638-595f-ad45-d7e216d5836a-RS2019Q3,,3026,"[{""graduationYear"":""2017"",""faculty"":""automotive faculty"",""university"":""Belarusian-Russian University""}]",a2
6277,2019-09-09 16:04:34.926725,2020-01-09 09:36:04.31695,t,Completed only few tasks.,f,True,,,11,4961,678.0,,,,f,2019-09-09 07:35:20.981+00,2020-01-09 09:36:04.31+00,https://github.com/rolling-scopes-school/b767d47e-b38a-59d2-aba7-3b81e49f9d93-RS2019Q3,,4961,[],
7894,2019-09-12 05:13:41.79137,2019-11-28 15:30:11.640026,t,Failed stage 1,f,True,,,11,1062,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,1062,"[{""graduationYear"":""2021"",""faculty"":""Other"",""university"":""Other""}]",a1
5956,2019-09-09 06:57:53.542289,2020-02-16 12:50:20.412079,f,,f,True,,,11,2012,737.0,,,,f,2019-09-09 07:35:20.981+00,1970-01-01 00:00:00+00,https://github.com/rolling-scopes-school/41110a54-e388-5e52-87ac-b20d2618eb6d-RS2019Q3,,2012,"[{""graduationYear"":""2015"",""faculty"":""Biology"",""university"":""Gomel State University""}]",a2
9131,2020-01-27 16:13:15.597537,2020-08-23 20:27:10.960391,t,no completed tasks,f,False,,,13,7739,,,,,f,2020-01-27 16:13:15.595+00,2020-04-14 17:34:16.48+00,,,7739,[],
13188,2020-02-18 08:02:56.069879,2020-09-19 21:00:00.858001,t,19,f,True,,,19,8974,,,,,f,2020-02-18 08:02:56.067+00,2020-06-27 13:17:32.789+00,https://github.com/rolling-scopes-school/8ff477ce-5707-52d2-ac23-e64dc3b993b3-ANDROID2020,,8974,"[{""graduationYear"":null,""faculty"":null,""university"":""NN""}]",b1+
7714,2019-09-11 09:25:12.448496,2019-11-20 21:55:13.029292,t,Failed stage 1,f,False,,,11,6220,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:25:37.579756+00,,,6220,[],
7993,2019-09-12 18:10:16.153364,2019-09-12 18:10:16.153364,t,Failed stage 1,f,False,,,11,5612,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,5612,[],
7623,2019-09-10 21:38:17.492365,2019-11-20 21:55:13.029292,t,Failed stage 1,f,False,,,11,6144,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:25:37.579756+00,,,6144,[],
8084,2019-09-14 08:58:16.511786,2019-09-14 08:58:16.511786,t,Failed stage 1,f,False,,,11,6580,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,6580,[],
7423,2019-09-10 12:42:23.433349,2019-11-20 21:55:13.029292,t,Failed stage 1,f,False,,,11,5977,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:25:37.579756+00,,,5977,[],
7901,2019-09-12 06:37:28.534153,2019-11-20 21:55:13.029292,t,Failed stage 1,f,False,,,11,1524,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:25:37.579756+00,,,1524,"[{""graduationYear"":""2017"",""faculty"":""SBMT"",""university"":""BSU""}]",b1
8263,2019-09-17 06:16:22.302184,2019-09-17 06:16:22.302184,t,Failed stage 1,f,False,,,11,6749,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,6749,[],
6602,2019-09-09 16:38:07.019549,2019-11-20 21:55:13.029292,t,Failed stage 1,f,False,,,11,5275,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:25:37.579756+00,,,5275,[],
11856,2020-02-05 20:17:33.581128,2020-07-01 21:12:33.275929,f,,f,True,,,13,9558,,,,,f,2020-02-05 20:17:33.578+00,,https://github.com/rolling-scopes-school/07e600d5-1b9f-5b15-bbf2-d032b982663b-RS2020Q1,,9558,"[{""graduationYear"":""1"",""faculty"":""maintenance of computer systems and networks"",""university"":""KPT SumDU""}]",b1
6611,2019-09-09 16:40:56.855233,2019-09-09 16:40:56.855233,t,Failed stage 1,f,False,,,11,5286,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,5286,[],
7145,2019-09-09 22:28:54.084907,2019-09-09 22:28:54.084907,t,Failed stage 1,f,False,,,11,5736,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,5736,[],
7237,2019-09-10 07:07:24.320581,2019-09-10 07:07:24.320581,t,Failed stage 1,f,False,,,11,5814,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,5814,[],
7238,2019-09-10 07:07:32.197975,2019-09-10 07:07:32.197975,t,Failed stage 1,f,False,,,11,5815,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,5815,[],
6789,2019-09-09 17:19:57.150431,2019-09-09 17:19:57.150431,t,Failed stage 1,f,False,,,11,5440,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,5440,[],
7137,2019-09-09 22:09:15.620691,2019-09-09 22:09:15.620691,t,Failed stage 1,f,False,,,11,5731,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,5731,[],
7229,2019-09-10 06:57:15.771926,2019-09-10 06:57:15.771926,t,Failed stage 1,f,False,,,11,5809,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,5809,[],
7519,2019-09-10 16:28:01.70987,2019-09-10 16:28:01.70987,t,Failed stage 1,f,False,,,11,6063,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,6063,[],
7800,2019-09-11 15:14:45.97248,2019-09-11 15:14:45.97248,t,Failed stage 1,f,False,,,11,6301,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,6301,[],
7801,2019-09-11 15:14:54.307096,2019-09-11 15:14:54.307096,t,Failed stage 1,f,False,,,11,6300,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,6300,[],
11430,2020-02-05 09:04:08.937751,2020-03-22 21:06:00.747119,f,,f,True,,,16,9510,,,,,f,2020-02-05 09:04:08.935+00,,,,9510,[],Pre-intermediate
655,2019-04-24 10:03:41.761245,2019-04-25 05:54:26.420565,f,,f,False,,,2,1057,296.0,,,,f,2018-09-01 19:47:14.081+00,2018-12-31 19:47:14.081+00,,,1057,"[{""graduationYear"":""2022"",""faculty"":null,""university"":""BNTU""}]",a2
784,2019-04-25 06:43:36.4079,2019-08-05 12:50:17.352095,f,,f,True,,,2,2987,321.0,,,,f,2018-09-01 19:47:14.081+00,2018-12-31 19:47:14.081+00,,,2987,"[{""graduationYear"":""2022"",""faculty"":""Mathematics and Mechanics"",""university"":""BSU""}]",a2
779,2019-04-25 05:51:38.633434,2019-04-25 05:54:25.420706,f,,f,False,,,2,1392,310.0,,,,f,2018-09-01 19:47:14.081+00,2018-12-31 19:47:14.081+00,,,1392,"[{""graduationYear"":""2021"",""faculty"":""Безотрывного обучения"",""university"":""БелГУТ""}]",a2
3363,2019-05-16 10:20:14.952357,2019-08-05 13:00:18.657409,f,,f,False,,,4,4053,,,,,f,2016-01-01 19:49:05.026+00,2016-06-30 19:49:05.026+00,,,4053,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a2+
3257,2019-05-15 14:27:34.988034,2019-08-05 13:00:18.657409,f,,f,False,,,4,3761,314.0,,,,f,2016-01-01 19:49:05.026+00,2016-06-30 19:49:05.026+00,,,3761,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",b1
3258,2019-05-15 14:27:35.000401,2019-08-05 13:00:18.657409,f,,f,False,,,4,2728,316.0,,,,f,2016-01-01 19:49:05.026+00,2016-06-30 19:49:05.026+00,,,2728,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",b1
3289,2019-05-15 15:22:00.709599,2019-08-05 13:00:18.657409,f,,f,False,,,4,3927,317.0,,,,f,2016-01-01 19:49:05.026+00,2016-06-30 19:49:05.026+00,,,3927,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a2
3259,2019-05-15 14:27:35.059643,2019-08-05 13:00:18.657409,f,,f,False,,,4,3764,314.0,,,,f,2016-01-01 19:49:05.026+00,2016-06-30 19:49:05.026+00,,,3764,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",b1+
3366,2019-05-16 10:49:46.938201,2019-08-05 13:00:18.657409,f,,f,False,,,4,4057,,,,,f,2016-01-01 19:49:05.026+00,2016-06-30 19:49:05.026+00,,,4057,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a2
3290,2019-05-15 15:22:00.732819,2019-08-05 13:00:18.657409,f,,f,False,,,4,3928,316.0,,,,f,2016-01-01 19:49:05.026+00,2016-06-30 19:49:05.026+00,,,3928,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a2+
3291,2019-05-15 15:22:00.752096,2019-08-05 13:00:18.657409,f,,f,False,,,4,3929,315.0,,,,f,2016-01-01 19:49:05.026+00,2016-06-30 19:49:05.026+00,,,3929,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a2
3261,2019-05-15 14:27:35.094398,2019-08-05 13:00:18.657409,f,,f,True,,,4,3768,317.0,,,,f,2016-01-01 19:49:05.026+00,2016-06-30 19:49:05.026+00,,,3768,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a2
3293,2019-05-15 15:22:00.787561,2019-08-05 13:00:18.657409,f,,f,False,,,4,3930,315.0,,,,f,2016-01-01 19:49:05.026+00,2016-06-30 19:49:05.026+00,,,3930,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a2
3400,2019-05-17 11:40:11.073799,2019-08-05 13:00:18.754233,f,,f,False,,,5,4080,320.0,,,,f,2015-01-01 19:48:45.209+00,2015-06-30 19:48:45.209+00,,,4080,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",c1
3401,2019-05-17 11:40:11.087606,2019-08-05 13:00:18.754233,f,,f,False,,,5,4081,320.0,,,,f,2015-01-01 19:48:45.209+00,2015-06-30 19:48:45.209+00,,,4081,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a2
3402,2019-05-17 11:40:11.100774,2019-08-05 13:00:18.754233,f,,f,True,,,5,4077,320.0,,,,f,2015-01-01 19:48:45.209+00,2015-06-30 19:48:45.209+00,,,4077,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a2
3403,2019-05-17 11:40:11.115288,2019-08-05 13:00:18.754233,f,,f,True,,,5,4013,320.0,,,,f,2015-01-01 19:48:45.209+00,2015-06-30 19:48:45.209+00,,,4013,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a1
3405,2019-05-17 11:40:11.141777,2019-08-05 13:00:18.754233,f,,f,True,,,5,4014,320.0,,,,f,2015-01-01 19:48:45.209+00,2015-06-30 19:48:45.209+00,,,4014,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",b2
3406,2019-05-17 11:40:11.15569,2019-08-05 13:00:18.754233,f,,f,False,,,5,2616,320.0,,,,f,2015-01-01 19:48:45.209+00,2015-06-30 19:48:45.209+00,,,2616,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",b1
6941,2019-09-09 18:13:53.146966,2020-01-29 06:25:12.503953,f,,f,True,,,11,1735,674.0,,,,f,2019-09-09 07:35:20.981+00,1970-01-01 00:00:00+00,https://github.com/rolling-scopes-school/c78f64c8-f86b-5ae2-9cc8-6d2471da31e8-RS2019Q3,,1735,"[{""graduationYear"":""2022"",""faculty"":""Information Technologies and Control"",""university"":""BSUIR""}]",b1
5309,2019-07-08 14:56:16.068855,2019-08-28 12:53:11.098574,t,did not pass 2 tasks in a row,f,False,,,10,4204,619.0,,,,f,2019-07-01 00:44:52.891+00,2019-09-30 00:44:52.891+00,,,4204,[],
13925,2020-03-22 13:34:15.402084,2020-07-01 21:45:02.108726,f,,f,True,,,21,1449,,,,,f,2020-03-22 13:34:15.398+00,,,,1449,"[{""graduationYear"":""2016"",""faculty"":""Economics"",""university"":""BSU""}]",c1
13356,2020-02-20 13:22:00.538684,2020-10-13 21:00:01.563666,t,Course score is too low,f,False,,,19,8591,,,,,f,2020-02-20 13:22:00.536+00,2020-05-28 13:54:20.092+00,,,8591,[],
14320,2020-04-03 16:18:39.295089,2020-07-01 21:45:02.108726,f,,f,False,,,21,11548,,,,,f,2020-04-03 16:18:39.293+00,,,,11548,[],
14232,2020-03-24 23:51:48.198799,2020-07-01 21:45:02.108726,t,21,f,False,,,21,2460,,,,,f,2020-03-24 23:51:48.195+00,2020-05-16 22:27:45.233+00,,,2460,"[{""graduationYear"":""2010"",""faculty"":""Computer-aided Design"",""university"":""BSUIR""}]",b1
5958,2019-09-09 07:17:42.118171,2019-11-20 21:55:13.029292,t,"student hasn't contact me, I've sent email as well, 2 weeks passed",f,False,,,11,4698,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 12:09:26.315+00,,,4698,[],
7240,2019-09-10 07:09:26.622587,2019-11-20 21:55:13.029292,t,Failed stage 1,f,False,,,11,5816,,,,,f,2019-09-09 07:35:20.981+00,2019-11-07 23:59:01.812863+00,,,5816,[],
6603,2019-09-09 16:38:29.371396,2019-11-20 22:00:13.036321,t,No activity in private repository,f,True,,,11,5277,698.0,,,,f,2019-09-09 07:35:20.981+00,2019-12-04 09:17:02.998689+00,https://github.com/rolling-scopes-school/034dda32-2446-5baf-9370-e5d3e01da2dd-RS2019Q3,,5277,[],
7039,2019-09-09 19:24:53.278653,2019-09-09 19:24:53.278653,t,Failed stage 1,f,False,,,11,5657,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,5657,[],
5867,2019-09-08 06:31:38.780039,2019-11-20 21:55:13.029292,t,Failed stage 1,f,False,,,11,4638,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:25:37.579756+00,,,4638,[],
7616,2019-09-10 20:38:04.728841,2019-09-10 20:38:04.728841,t,Failed stage 1,f,False,,,11,6139,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,6139,[],
7802,2019-09-11 15:19:48.213474,2019-09-11 15:19:48.213474,t,Failed stage 1,f,False,,,11,6302,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,6302,[],
7987,2019-09-12 17:26:41.116736,2019-09-12 17:26:41.116736,t,Failed stage 1,f,False,,,11,6478,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,6478,[],
8078,2019-09-14 06:01:50.691489,2019-09-14 06:01:50.691489,t,Failed stage 1,f,False,,,11,6574,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,6574,[],
8167,2019-09-15 18:06:37.058417,2019-09-15 18:06:37.058417,t,Failed stage 1,f,False,,,11,6653,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,6653,[],
8257,2019-09-16 22:37:01.745016,2019-09-16 22:37:01.745016,t,Failed stage 1,f,False,,,11,6745,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,6745,[],
8754,2019-09-28 19:54:41.086119,2019-09-28 19:54:41.086119,t,Failed stage 1,f,False,,,11,7245,,,,,f,2019-09-28 19:54:41.084+00,2019-11-05 21:14:47.316085+00,,,7245,[],
6604,2019-09-09 16:38:42.226177,2019-09-09 16:38:42.226177,t,Failed stage 1,f,False,,,11,5278,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,5278,[],a0
11598,2020-02-05 12:07:23.9935,2020-02-05 12:07:23.9935,f,,f,False,,,16,1446,,,,,f,2020-02-05 12:07:23.99+00,,,,1446,"[{""graduationYear"":""2020"",""faculty"":""PCM"",""university"":""Belarusian State Academy of Music""}]",b1
11758,2020-02-05 16:37:38.864419,2020-02-05 16:37:38.864419,f,,f,False,,,16,1557,,,,,f,2020-02-05 16:37:38.861+00,,,,1557,"[{""graduationYear"":""2021"",""faculty"":""Information Technologies and Control"",""university"":""BSUIR""}]",b2
3386,2019-05-17 11:40:10.84247,2019-08-05 13:00:18.754233,f,,f,True,,,5,3820,320.0,,,,f,2015-01-01 19:48:45.209+00,2015-06-30 19:48:45.209+00,,,3820,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a2
11431,2020-02-05 09:04:40.418656,2020-04-01 13:30:00.599077,f,,f,True,,,16,6008,,,,,f,2020-02-05 09:04:40.415+00,,,,6008,[],
3408,2019-05-17 11:40:11.182287,2019-08-05 13:00:18.754233,f,,f,False,,,5,3832,320.0,,,,f,2015-01-01 19:48:45.209+00,2015-06-30 19:48:45.209+00,,,3832,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",b2
3411,2019-05-17 11:40:11.226559,2019-08-05 13:00:18.754233,f,,f,True,,,5,2615,320.0,,,,f,2015-01-01 19:48:45.209+00,2015-06-30 19:48:45.209+00,,,2615,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",b1
3412,2019-05-17 11:40:11.239598,2019-08-05 13:00:18.754233,f,,f,False,,,5,4016,320.0,,,,f,2015-01-01 19:48:45.209+00,2015-06-30 19:48:45.209+00,,,4016,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",b1
3413,2019-05-17 11:40:11.252285,2019-08-05 13:00:18.754233,f,,f,False,,,5,3835,320.0,,,,f,2015-01-01 19:48:45.209+00,2015-06-30 19:48:45.209+00,,,3835,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a1
3415,2019-05-17 11:40:11.277478,2019-08-05 13:00:18.754233,f,,f,False,,,5,4017,320.0,,,,f,2015-01-01 19:48:45.209+00,2015-06-30 19:48:45.209+00,,,4017,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a1
3416,2019-05-17 11:40:11.29113,2019-08-05 13:00:18.754233,f,,f,False,,,5,4018,320.0,,,,f,2015-01-01 19:48:45.209+00,2015-06-30 19:48:45.209+00,,,4018,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a1
3417,2019-05-17 11:40:11.303229,2019-08-05 13:00:18.754233,f,,f,False,,,5,3839,320.0,,,,f,2015-01-01 19:48:45.209+00,2015-06-30 19:48:45.209+00,,,3839,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a1
7232,2019-09-10 06:59:36.57641,2019-09-10 06:59:36.57641,t,Failed stage 1,f,False,,,11,5812,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,5812,[],
14086,2020-03-23 14:50:42.996836,2020-07-01 21:45:02.108726,f,,f,False,,,21,11421,,,,,f,2020-03-23 14:50:42.994+00,,,,11421,[],
8991,2020-01-12 19:11:29.842133,2020-08-24 11:54:04.70862,f,,f,True,,,13,7470,1071.0,,,,f,2020-01-12 19:11:29.838+00,,https://github.com/rolling-scopes-school/180ac725-5dd3-516e-803c-e5ab9cc361ce-RS2020Q1,2020-06-25 07:18:37.18+00,7470,[],
7522,2019-09-10 16:34:06.309815,2019-09-10 16:34:06.309815,t,Failed stage 1,f,False,,,11,6066,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,6066,[],
7805,2019-09-11 15:30:28.072149,2019-09-11 15:30:28.072149,t,Failed stage 1,f,False,,,11,6306,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,6306,[],
5769,2019-09-07 06:08:42.256786,2019-11-28 15:30:11.640026,t,Failed stage 1,f,False,,,11,1215,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:25:37.579756+00,,,1215,"[{""graduationYear"":null,""faculty"":""Экономики и финансов"",""university"":""СПбГУМИРФ""}]",a1
7231,2019-09-10 06:59:19.717196,2019-11-28 15:30:11.640026,t,Failed stage 1,f,False,,,11,2004,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,2004,"[{""graduationYear"":""2015"",""faculty"":""Civil Engineering"",""university"":""Brest State Technical University""}]",a1
7334,2019-09-10 09:26:14.274947,2019-11-28 15:30:11.640026,t,Failed stage 1,f,False,,,11,1553,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,1553,"[{""graduationYear"":""2016"",""faculty"":""Information Technologies and Control"",""university"":""BSUIR""}]",b1
6153,2019-09-09 14:05:54.344097,2020-01-22 14:05:12.546152,f,,f,True,,,11,637,644.0,,,,f,2019-09-09 07:35:20.981+00,1970-01-01 00:00:00+00,https://github.com/rolling-scopes-school/c8d7f466-2c03-5652-9e8d-ed5f4ab42071-RS2019Q3,,637,"[{""graduationYear"":""2008"",""faculty"":""Civil Engineering"",""university"":""BNTU""}]",b1
5329,2019-07-08 14:56:16.358129,2019-07-11 19:23:17.184944,t,"Сказал что по работе необходимо уехать, и он не сможет продолжить обучение в этом наборе",f,False,,,10,4224,619.0,,,,f,2019-07-01 00:44:52.891+00,2019-09-30 00:44:52.891+00,,,4224,[],
11599,2020-02-05 12:11:59.959624,2020-02-26 21:54:00.355072,f,,f,False,,,17,2909,,,,,f,2020-02-05 12:11:59.956+00,,,,2909,"[{""graduationYear"":""2020"",""faculty"":""Engineering and Economics"",""university"":""BSUIR""}]",b2
6261,2019-09-09 16:00:27.823154,2019-11-20 21:55:13.029292,t,Failed stage 1,f,False,,,11,4948,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:25:37.579756+00,,,4948,[],
7895,2019-09-12 05:29:22.131999,2019-11-20 21:55:13.029292,t,Failed stage 1,f,False,,,11,6386,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:25:37.579756+00,,,6386,[],
6935,2019-09-09 18:09:50.15251,2019-11-20 21:55:13.029292,t,Failed stage 1,f,False,,,11,5567,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:25:37.579756+00,,,5567,[],
