taskId,createdDate,updatedDate,name,descriptionUrl,description,verification,githubPrRequired,useJury,allowStudentArtefacts,githubRepoName,sourceGithubRepoUrl,type,tags,discipline,attributes,courseTaskId,createdDateCourseTask,updatedDateCourseTask,mentorStartDate,mentorEndDate,maxScore,stageId,scoreWeight,checker,taskOwnerId,studentStartDate,studentEndDate,courseId,pairsCount,typeCourseTask,disabled,createdDateCourse,updatedDateCourse,nameCourse,year,primarySkillId,primarySkillName,locationName,alias,completed,descriptionCourse,descriptionUrlCourse,planned,courseStartDate,courseEndDate,fullName,registrationEndDate,inviteOnly
513,2020-05-03 19:35:27.599732,2020-05-03 19:35:27.599732,ICanCodeJS,https://github.com/codenjoyme,,manual,f,f,f,,,codejam,"stage2 ,codejam",javascript,{},449,2020-05-03 19:36:48.110701,2020-05-04 06:11:40.793723,,,25.0,,0.5,taskOwner,2084.0,2020-04-30 16:36:00+00,2020-05-03 16:36:00+00,13,,codejam,f,2019-10-21 08:05:31.068833,2020-08-24 11:56:19.468768,RS 2020 Q1,,javascript,JavaScript,,rs-2020-q1,t,"Javascript / Frontend Курс.
Вводное занятие - 2 февраля
Организационный вебинар начнется 2 февраля в 12:00 по минскому времени (GMT+3). Мы расскажем о процессе обучения в RS School и выдадим задания для первого этапа обучения.

Вебинар будет транслироваться на канале https://www.youtube.com/c/rollingscopesschool.
Рекомендуем подписаться на канал и нажать колокольчик, чтобы не пропустить начало трансляции. 

Если у вас не будет возможности присоединиться к онлайн-трансляции, не переживайте! 
Запись вебинара будет размещена на канале в открытом доступе.

Описание тренинга
Основной сайт: https://rs.school/js/

Подробная информация о школе:  https://docs.rs.school",,f,2020-02-02 09:01:56.398+00,2020-07-31 08:01:56.398+00,Rolling Scopes School 2020 Q1: JavaScript/Front-end,2020-03-31 08:40:46.24+00,f
494,2020-03-31 10:23:52.389221,2020-09-28 16:00:46.871953,Gem Puzzle Cross-check,https://github.com/rolling-scopes-school/tasks/blob/master/tasks/gem-pazzle/codejam-the-gem-puzzle.md,,manual,f,f,f,,,jstask,"stage2 ,cross-check,js",javascript,{},425,2020-03-31 10:25:14.33142,2020-04-08 05:59:01.714516,,,100.0,,0.1,crossCheck,1090.0,2020-03-26 20:59:00+00,2020-04-08 21:59:00+00,13,4.0,jstask,f,2019-10-21 08:05:31.068833,2020-08-24 11:56:19.468768,RS 2020 Q1,,javascript,JavaScript,,rs-2020-q1,t,"Javascript / Frontend Курс.
Вводное занятие - 2 февраля
Организационный вебинар начнется 2 февраля в 12:00 по минскому времени (GMT+3). Мы расскажем о процессе обучения в RS School и выдадим задания для первого этапа обучения.

Вебинар будет транслироваться на канале https://www.youtube.com/c/rollingscopesschool.
Рекомендуем подписаться на канал и нажать колокольчик, чтобы не пропустить начало трансляции. 

Если у вас не будет возможности присоединиться к онлайн-трансляции, не переживайте! 
Запись вебинара будет размещена на канале в открытом доступе.

Описание тренинга
Основной сайт: https://rs.school/js/

Подробная информация о школе:  https://docs.rs.school",,f,2020-02-02 09:01:56.398+00,2020-07-31 08:01:56.398+00,Rolling Scopes School 2020 Q1: JavaScript/Front-end,2020-03-31 08:40:46.24+00,f
448,2019-11-20 10:39:10.274681,2019-11-20 10:39:10.274681,Fancy Weather,https://github.com/rolling-scopes-school/tasks/blob/master/tasks/fancy-weather.md,,manual,t,f,f,,,jstask,,,{},615,2020-08-27 15:48:13.126243,2020-09-14 09:53:06.068381,,,300.0,,1.0,mentor,,2020-08-16 20:59:00+00,2020-10-31 20:59:00+00,27,,jstask,f,2020-02-17 07:47:16.72,2020-08-17 07:10:17.024397,JS Fundamentals,,javascript,JavaScript,,js-fundamentals,f,JS Fundamentals,,f,2020-05-01 09:06:34.293+00,2020-07-31 09:06:39.744+00,JS Fundamentals,,t
452,2019-12-16 09:39:38.046401,2019-12-16 09:39:38.046401,Fancy-weather Cross-Check,https://github.com/rolling-scopes-school/tasks/blob/master/tasks/fancy-weather.md,,manual,f,f,f,,,jstask,,,{},483,2020-06-05 07:35:45.225369,2020-09-14 09:54:07.449748,,,300.0,,1.0,crossCheck,,2020-08-19 21:00:00+00,2021-09-30 20:59:00+00,27,1.0,jstask,f,2020-02-17 07:47:16.72,2020-08-17 07:10:17.024397,JS Fundamentals,,javascript,JavaScript,,js-fundamentals,f,JS Fundamentals,,f,2020-05-01 09:06:34.293+00,2020-07-31 09:06:39.744+00,JS Fundamentals,,t
467,2020-02-15 14:41:17.390262,2020-02-16 08:44:46.403205,Basic JS,https://github.com/AlreadyBored/basic-js,,auto,f,f,f,basic-js,https://github.com/AlreadyBored/basic-js,jstask,"stage1,algorithms",,{},474,2020-05-29 07:26:19.271285,2020-09-14 09:54:18.804615,,,100.0,,1.0,auto-test,,2020-05-28 17:00:00+00,2020-10-31 20:59:00+00,27,,jstask,f,2020-02-17 07:47:16.72,2020-08-17 07:10:17.024397,JS Fundamentals,,javascript,JavaScript,,js-fundamentals,f,JS Fundamentals,,f,2020-05-01 09:06:34.293+00,2020-07-31 09:06:39.744+00,JS Fundamentals,,t
476,2020-02-21 10:24:38.588117,2020-02-21 10:24:38.588117,Singolo,https://github.com/rolling-scopes-school/tasks/tree/master/tasks/markups/level-2/singolo,,manual,f,f,f,,,htmltask,"stage1,html",,{},480,2020-06-05 07:26:13.546081,2020-09-14 09:53:39.209824,,,100.0,,1.0,crossCheck,4155.0,2020-06-04 20:00:00+00,2021-09-13 20:59:00+00,27,2.0,htmltask,f,2020-02-17 07:47:16.72,2020-08-17 07:10:17.024397,JS Fundamentals,,javascript,JavaScript,,js-fundamentals,f,JS Fundamentals,,f,2020-05-01 09:06:34.293+00,2020-07-31 09:06:39.744+00,JS Fundamentals,,t
129,2019-05-13 11:45:12.64168,2020-03-09 11:46:32.445946,Codewars stage 2,https://github.com/rolling-scopes-school/tasks/blob/master/tasks/codewars.md,,auto,f,f,f,,,codewars:stage2,codewars,,{},475,2020-05-31 19:32:47.002785,2020-08-27 10:12:42.686136,,,128.0,,1.0,auto-test,,2020-05-31 17:32:00+00,2022-08-18 21:59:00+00,27,,codewars:stage2,f,2020-02-17 07:47:16.72,2020-08-17 07:10:17.024397,JS Fundamentals,,javascript,JavaScript,,js-fundamentals,f,JS Fundamentals,,f,2020-05-01 09:06:34.293+00,2020-07-31 09:06:39.744+00,JS Fundamentals,,t
465,2020-02-09 18:17:26.12848,2020-02-09 18:17:26.12848,Codewars stage 1,https://github.com/rolling-scopes-school/tasks/blob/master/tasks/codewars-stage-1.md,,auto,f,f,f,,,codewars:stage1,codewars,,{},472,2020-05-08 06:29:46.847,2020-09-14 09:53:47.867499,,,100.0,,1.0,auto-test,,2020-05-28 05:00:00+00,2021-09-30 20:59:00+00,27,,codewars:stage1,f,2020-02-17 07:47:16.72,2020-08-17 07:10:17.024397,JS Fundamentals,,javascript,JavaScript,,js-fundamentals,f,JS Fundamentals,,f,2020-05-01 09:06:34.293+00,2020-07-31 09:06:39.744+00,JS Fundamentals,,t
83,2019-04-26 14:55:46.421933,2019-11-30 18:36:50.662322,CoreJS,https://github.com/mikhama/core-js-101,,auto,t,f,f,core-js-101,https://github.com/mikhama/core-js-101,jstask,,,{},481,2020-06-05 07:30:53.414408,2020-09-14 09:53:56.865811,,,100.0,,1.0,auto-test,,2020-06-04 18:00:00+00,2021-09-30 20:59:00+00,27,,jstask,f,2020-02-17 07:47:16.72,2020-08-17 07:10:17.024397,JS Fundamentals,,javascript,JavaScript,,js-fundamentals,f,JS Fundamentals,,f,2020-05-01 09:06:34.293+00,2020-07-31 09:06:39.744+00,JS Fundamentals,,t
493,2020-03-31 10:20:39.859981,2020-03-31 10:20:39.859981,Virtual Keyboard Cross-Check,https://rolling-scopes-school.github.io/checklist/,,manual,f,f,f,,,jstask,"stage2 ,js,cross-check",javascript,{},509,2020-07-15 13:45:34.479311,2020-09-14 09:53:19.90778,,,75.0,,1.0,crossCheck,1090.0,2020-07-15 21:00:00+00,2020-10-31 20:59:00+00,27,2.0,jstask,f,2020-02-17 07:47:16.72,2020-08-17 07:10:17.024397,JS Fundamentals,,javascript,JavaScript,,js-fundamentals,f,JS Fundamentals,,f,2020-05-01 09:06:34.293+00,2020-07-31 09:06:39.744+00,JS Fundamentals,,t
468,2020-02-17 08:27:20.358749,2020-02-17 08:28:49.855244,Angular. Intro,https://github.com/rolling-scopes-school/tasks/blob/master/tasks/angular/intro.md,,manual,f,f,f,,,jstask,Angular,,{},375,2020-02-17 08:31:33.612005,2020-02-17 08:32:03.623675,,,50.0,22.0,1.0,taskOwner,1090.0,2020-02-05 18:00:00+00,2020-02-13 20:59:00+00,17,,,f,2020-01-27 12:42:50.862147,2020-04-22 05:57:56.400589,RSS Angular 2020 Q1,,javascript,JavaScript,,angular-2020-Q1,t, Курс по Angular,,f,2020-02-05 12:42:29.294+00,2020-03-18 12:42:31.38+00,RSS Angular 2020 Q1,2020-02-09 12:42:36.062+00,t
471,2020-02-17 09:19:10.05115,2020-02-17 09:19:10.05115,Angular. RxJS & Observables. HTTP,https://github.com/rolling-scopes-school/tasks/blob/master/tasks/angular/rxjs-observables-http.md,,manual,f,f,f,,,jstask,Angular,,{},379,2020-02-17 09:20:11.945308,2020-02-26 14:51:40.117759,,,100.0,22.0,1.0,taskOwner,1090.0,2020-02-26 19:00:00+00,2020-03-15 20:59:00+00,17,,jstask,f,2020-01-27 12:42:50.862147,2020-04-22 05:57:56.400589,RSS Angular 2020 Q1,,javascript,JavaScript,,angular-2020-Q1,t, Курс по Angular,,f,2020-02-05 12:42:29.294+00,2020-03-18 12:42:31.38+00,RSS Angular 2020 Q1,2020-02-09 12:42:36.062+00,t
483,2020-03-15 15:29:20.69008,2020-03-15 15:29:20.69008,Angular test,https://github.com/rolling-scopes-school/tasks/tree/master/tasks,,auto,f,f,f,,,test,"angular,Angular",,{},407,2020-03-15 15:30:51.692456,2020-03-15 15:46:20.641467,,,100.0,22.0,1.0,taskOwner,1090.0,2020-03-15 15:00:00+00,2020-03-15 20:59:00+00,17,,test,f,2020-01-27 12:42:50.862147,2020-04-22 05:57:56.400589,RSS Angular 2020 Q1,,javascript,JavaScript,,angular-2020-Q1,t, Курс по Angular,,f,2020-02-05 12:42:29.294+00,2020-03-18 12:42:31.38+00,RSS Angular 2020 Q1,2020-02-09 12:42:36.062+00,t
469,2020-02-17 08:28:38.434548,2020-02-17 08:28:54.065591,Angular. Components. Directives & Pipes,https://github.com/rolling-scopes-school/tasks/blob/master/tasks/angular/components-directives-pipes.md,,manual,f,f,f,,,jstask,Angular,,{},376,2020-02-17 08:32:58.000001,2020-02-17 08:32:58.000001,,,100.0,22.0,1.0,taskOwner,1090.0,2020-02-12 18:00:00+00,2020-02-20 20:59:00+00,17,,,f,2020-01-27 12:42:50.862147,2020-04-22 05:57:56.400589,RSS Angular 2020 Q1,,javascript,JavaScript,,angular-2020-Q1,t, Курс по Angular,,f,2020-02-05 12:42:29.294+00,2020-03-18 12:42:31.38+00,RSS Angular 2020 Q1,2020-02-09 12:42:36.062+00,t
479,2020-03-02 06:25:15.661263,2020-03-02 06:25:15.661263,Angular Culture Portal,https://github.com/rolling-scopes-school/tasks/blob/angular-2020Q1/tasks/angular/culture-portal.md,,manual,f,f,f,,,jstask,"angular,portal",,{},378,2020-02-17 08:55:11.760972,2020-03-15 13:35:05.048734,,,280.0,22.0,1.0,taskOwner,1328.0,2020-03-02 06:00:00+00,2020-03-15 20:59:00+00,17,,jstask,f,2020-01-27 12:42:50.862147,2020-04-22 05:57:56.400589,RSS Angular 2020 Q1,,javascript,JavaScript,,angular-2020-Q1,t, Курс по Angular,,f,2020-02-05 12:42:29.294+00,2020-03-18 12:42:31.38+00,RSS Angular 2020 Q1,2020-02-09 12:42:36.062+00,t
470,2020-02-17 08:29:28.43587,2020-02-17 08:29:28.43587,Angular. Modules & Services. Routing,https://github.com/rolling-scopes-school/tasks/blob/master/tasks/angular/modules-services-routing.md,,manual,f,f,f,,,jstask,Angular,,{},377,2020-02-17 08:33:32.997832,2020-02-17 08:33:32.997832,,,100.0,22.0,1.0,taskOwner,1090.0,2020-02-19 18:00:00+00,2020-02-27 20:59:00+00,17,,,f,2020-01-27 12:42:50.862147,2020-04-22 05:57:56.400589,RSS Angular 2020 Q1,,javascript,JavaScript,,angular-2020-Q1,t, Курс по Angular,,f,2020-02-05 12:42:29.294+00,2020-03-18 12:42:31.38+00,RSS Angular 2020 Q1,2020-02-09 12:42:36.062+00,t
468,2020-02-17 08:27:20.358749,2020-02-17 08:28:49.855244,Angular. Intro,https://github.com/rolling-scopes-school/tasks/blob/master/tasks/angular/intro.md,,manual,f,f,f,,,jstask,Angular,,{},498,2020-02-17 08:31:33.612,2020-08-02 23:36:52.899257,,,50.0,33.0,1.0,taskOwner,1090.0,2020-07-27 16:00:00+00,2020-08-03 16:00:00+00,28,,jstask,f,2020-01-27 12:42:50.862,2020-09-30 10:19:17.632882,RSS Angular 2020 Q3,,javascript,JavaScript,,angular-2020-Q3,t,Курс по Angular,,f,2020-07-27 11:49:08.068+00,2020-09-16 11:49:24.921+00,RSS Angular 2020 Q3,2020-08-08 11:49:30.256+00,f
469,2020-02-17 08:28:38.434548,2020-02-17 08:28:54.065591,Angular. Components. Directives & Pipes,https://github.com/rolling-scopes-school/tasks/blob/master/tasks/angular/components-directives-pipes.md,,manual,f,f,f,,,jstask,Angular,,{},501,2020-02-17 08:32:58,2020-08-24 11:47:38.880041,,,100.0,33.0,1.0,taskOwner,1090.0,2020-08-03 16:00:00+00,2020-08-23 20:59:00+00,28,,jstask,f,2020-01-27 12:42:50.862,2020-09-30 10:19:17.632882,RSS Angular 2020 Q3,,javascript,JavaScript,,angular-2020-Q3,t,Курс по Angular,,f,2020-07-27 11:49:08.068+00,2020-09-16 11:49:24.921+00,RSS Angular 2020 Q3,2020-08-08 11:49:30.256+00,f
470,2020-02-17 08:29:28.43587,2020-02-17 08:29:28.43587,Angular. Modules & Services. Routing,https://github.com/rolling-scopes-school/tasks/blob/master/tasks/angular/modules-services-routing.md,,manual,f,f,f,,,jstask,Angular,,{},503,2020-02-17 08:33:32.998,2020-08-24 11:48:15.905694,,,100.0,33.0,1.0,taskOwner,1090.0,2020-08-24 16:00:00+00,2020-08-30 20:59:00+00,28,,jstask,f,2020-01-27 12:42:50.862,2020-09-30 10:19:17.632882,RSS Angular 2020 Q3,,javascript,JavaScript,,angular-2020-Q3,t,Курс по Angular,,f,2020-07-27 11:49:08.068+00,2020-09-16 11:49:24.921+00,RSS Angular 2020 Q3,2020-08-08 11:49:30.256+00,f
468,2020-02-17 08:27:20.358749,2020-02-17 08:28:49.855244,Angular. Intro,https://github.com/rolling-scopes-school/tasks/blob/master/tasks/angular/intro.md,,manual,f,f,f,,,jstask,Angular,,{},637,2020-09-04 11:36:20.600308,2020-09-24 07:12:52.916286,,,20.0,,1.0,mentor,,2020-08-27 13:35:00+00,2020-10-01 13:35:00+00,20,,jstask,f,2020-02-17 07:47:16.720205,2020-03-23 11:31:46.894703,The Rolling Scopes Poland,,javascript,JavaScript,,rss-pl-2020-q1,f,"Javascript/Front-end Mentoring Program in Poland.
Free | Online | in English",,f,2020-03-05 07:46:38.048+00,2020-07-31 06:46:42.768+00,JS/FE Mentoring Program in Poland,2020-03-22 07:47:02.88+00,t
122,2019-04-30 14:11:11.94101,2019-05-14 10:14:11.94101,Neutron Mail,https://github.com/rolling-scopes-school/tasks/blob/2018-Q3/tasks/markup-d2-NeutronMail-en.md,,manual,t,f,f,,,,,,{},495,2020-06-18 18:36:03.775389,2020-06-18 18:36:03.775389,,,100.0,,1.0,mentor,,2020-06-18 16:35:00+00,2020-07-02 15:00:00+00,20,,htmltask,f,2020-02-17 07:47:16.720205,2020-03-23 11:31:46.894703,The Rolling Scopes Poland,,javascript,JavaScript,,rss-pl-2020-q1,f,"Javascript/Front-end Mentoring Program in Poland.
Free | Online | in English",,f,2020-03-05 07:46:38.048+00,2020-07-31 06:46:42.768+00,JS/FE Mentoring Program in Poland,2020-03-22 07:47:02.88+00,t
484,2020-03-15 23:11:23.55455,2020-03-25 09:27:46.940288,Technical Screening,https://docs.rs.school/#/technical-screening,,manual,f,f,f,,,stage-interview,interview,,{},419,2020-03-26 13:00:45.984486,2020-04-07 08:12:09.73394,,,100.0,,1.0,mentor,7485.0,2020-04-06 23:00:00+00,2020-04-20 22:59:00+00,20,,stage-interview,f,2020-02-17 07:47:16.720205,2020-03-23 11:31:46.894703,The Rolling Scopes Poland,,javascript,JavaScript,,rss-pl-2020-q1,f,"Javascript/Front-end Mentoring Program in Poland.
Free | Online | in English",,f,2020-03-05 07:46:38.048+00,2020-07-31 06:46:42.768+00,JS/FE Mentoring Program in Poland,2020-03-22 07:47:02.88+00,t
129,2019-05-13 11:45:12.64168,2020-03-09 11:46:32.445946,Codewars stage 2,https://github.com/rolling-scopes-school/tasks/blob/master/tasks/codewars.md,,auto,f,f,f,,,codewars:stage2,codewars,,{},400,2020-03-07 08:05:00.952005,2020-04-14 17:36:32.267233,,,100.0,28.0,0.6,mentor,,2020-03-07 10:04:00+00,2020-04-28 16:00:00+00,20,,codewars:stage2,f,2020-02-17 07:47:16.720205,2020-03-23 11:31:46.894703,The Rolling Scopes Poland,,javascript,JavaScript,,rss-pl-2020-q1,f,"Javascript/Front-end Mentoring Program in Poland.
Free | Online | in English",,f,2020-03-05 07:46:38.048+00,2020-07-31 06:46:42.768+00,JS/FE Mentoring Program in Poland,2020-03-22 07:47:02.88+00,t
465,2020-02-09 18:17:26.12848,2020-02-09 18:17:26.12848,Codewars stage 1,https://github.com/rolling-scopes-school/tasks/blob/master/tasks/codewars-stage-1.md,,auto,f,f,f,,,codewars:stage1,codewars,,{},389,2020-02-24 10:08:36.450827,2020-03-30 11:09:55.816541,,,60.0,28.0,1.0,mentor,7485.0,2020-03-05 20:00:00+00,2020-03-18 00:59:00+00,20,,codewars:stage1,f,2020-02-17 07:47:16.720205,2020-03-23 11:31:46.894703,The Rolling Scopes Poland,,javascript,JavaScript,,rss-pl-2020-q1,f,"Javascript/Front-end Mentoring Program in Poland.
Free | Online | in English",,f,2020-03-05 07:46:38.048+00,2020-07-31 06:46:42.768+00,JS/FE Mentoring Program in Poland,2020-03-22 07:47:02.88+00,t
421,2019-09-17 13:40:31.235798,2019-11-01 14:31:18.390464,JS: Brackets,https://github.com/Shastel/brackets,,auto,f,f,f,brackets,https://github.com/Shastel/brackets,jstask,stage1,,{},404,2020-03-09 11:19:51.705152,2020-03-30 11:10:18.13505,,,100.0,28.0,0.05,mentor,2595.0,2020-03-09 13:00:00+00,2020-03-23 00:59:00+00,20,,jstask,f,2020-02-17 07:47:16.720205,2020-03-23 11:31:46.894703,The Rolling Scopes Poland,,javascript,JavaScript,,rss-pl-2020-q1,f,"Javascript/Front-end Mentoring Program in Poland.
Free | Online | in English",,f,2020-03-05 07:46:38.048+00,2020-07-31 06:46:42.768+00,JS/FE Mentoring Program in Poland,2020-03-22 07:47:02.88+00,t
83,2019-04-26 14:55:46.421933,2019-11-30 18:36:50.662322,CoreJS,https://github.com/mikhama/core-js-101,,auto,t,f,f,core-js-101,https://github.com/mikhama/core-js-101,jstask,,,{},402,2020-03-09 11:14:53.470556,2020-05-06 08:13:53.791861,,,100.0,28.0,1.0,mentor,2595.0,2020-05-05 16:00:00+00,2020-05-14 15:00:00+00,20,,jstask,f,2020-02-17 07:47:16.720205,2020-03-23 11:31:46.894703,The Rolling Scopes Poland,,javascript,JavaScript,,rss-pl-2020-q1,f,"Javascript/Front-end Mentoring Program in Poland.
Free | Online | in English",,f,2020-03-05 07:46:38.048+00,2020-07-31 06:46:42.768+00,JS/FE Mentoring Program in Poland,2020-03-22 07:47:02.88+00,t
437,2019-10-06 11:20:27.617946,2020-02-10 06:18:24.928919,Markdown & Git,https://github.com/rolling-scopes-school/tasks/blob/master/tasks/git-markdown.md,,auto,f,f,f,,,cv:markdown,stage1,,{},394,2020-03-02 08:19:06.147984,2020-03-30 11:10:26.969039,,,100.0,28.0,1.0,mentor,2595.0,2020-03-05 22:00:00+00,2020-03-27 00:59:00+00,20,,cv:markdown,f,2020-02-17 07:47:16.720205,2020-03-23 11:31:46.894703,The Rolling Scopes Poland,,javascript,JavaScript,,rss-pl-2020-q1,f,"Javascript/Front-end Mentoring Program in Poland.
Free | Online | in English",,f,2020-03-05 07:46:38.048+00,2020-07-31 06:46:42.768+00,JS/FE Mentoring Program in Poland,2020-03-22 07:47:02.88+00,t
438,2019-10-13 13:34:49.201156,2020-03-23 10:57:07.262729,Sudoku,https://github.com/rolling-scopes-school/sudoku,,auto,f,f,f,sudoku,https://github.com/rolling-scopes-school/sudoku,jstask,"stage1,algorithms",,{},415,2020-03-21 12:51:07.142104,2020-03-30 11:11:06.785514,,,100.0,,0.05,mentor,7485.0,2020-03-21 14:00:00+00,2020-04-04 22:59:00+00,20,,jstask,f,2020-02-17 07:47:16.720205,2020-03-23 11:31:46.894703,The Rolling Scopes Poland,,javascript,JavaScript,,rss-pl-2020-q1,f,"Javascript/Front-end Mentoring Program in Poland.
Free | Online | in English",,f,2020-03-05 07:46:38.048+00,2020-07-31 06:46:42.768+00,JS/FE Mentoring Program in Poland,2020-03-22 07:47:02.88+00,t
518,2020-05-19 12:57:16.890419,2020-05-19 12:57:16.890419,Virtual keyboard,https://github.com/rolling-scopes-school/tasks/blob/master/tasks/virtual-keyboard/virtual-keyboard-en.md,,manual,f,f,f,,,jstask,Poland,javascript,{},471,2020-05-19 12:58:24.0965,2020-05-19 12:58:24.0965,,,110.0,,1.0,mentor,,2020-05-20 16:00:00+00,2020-05-28 16:00:00+00,20,,jstask,f,2020-02-17 07:47:16.720205,2020-03-23 11:31:46.894703,The Rolling Scopes Poland,,javascript,JavaScript,,rss-pl-2020-q1,f,"Javascript/Front-end Mentoring Program in Poland.
Free | Online | in English",,f,2020-03-05 07:46:38.048+00,2020-07-31 06:46:42.768+00,JS/FE Mentoring Program in Poland,2020-03-22 07:47:02.88+00,t
490,2020-03-26 14:29:07.41166,2020-03-26 14:29:07.41166,HTML/Css(basic),https://github.com/rolling-scopes-school/tasks/blob/master/tasks/css-recipes.md,,manual,f,f,f,,,htmltask,Poland,javascript,{},420,2020-03-26 14:30:37.849045,2020-04-07 12:26:12.086708,,,100.0,,0.5,mentor,2595.0,2020-03-27 04:00:00+00,2020-04-07 16:59:00+00,20,,htmltask,f,2020-02-17 07:47:16.720205,2020-03-23 11:31:46.894703,The Rolling Scopes Poland,,javascript,JavaScript,,rss-pl-2020-q1,f,"Javascript/Front-end Mentoring Program in Poland.
Free | Online | in English",,f,2020-03-05 07:46:38.048+00,2020-07-31 06:46:42.768+00,JS/FE Mentoring Program in Poland,2020-03-22 07:47:02.88+00,t
528,2020-06-09 12:05:43.593182,2020-06-09 12:05:43.593182,Custom lodash(unit tests),https://github.com/rolling-scopes-school/tasks/blob/master/tasks/custom-lodash(unit%20%20tests).md,,manual,f,f,f,,,jstask,Poland,javascript,{},490,2020-06-09 12:07:25.49278,2020-06-09 12:07:25.49278,,,100.0,,1.0,mentor,2595.0,2020-06-09 17:00:00+00,2020-06-18 16:00:00+00,20,,jstask,f,2020-02-17 07:47:16.720205,2020-03-23 11:31:46.894703,The Rolling Scopes Poland,,javascript,JavaScript,,rss-pl-2020-q1,f,"Javascript/Front-end Mentoring Program in Poland.
Free | Online | in English",,f,2020-03-05 07:46:38.048+00,2020-07-31 06:46:42.768+00,JS/FE Mentoring Program in Poland,2020-03-22 07:47:02.88+00,t
533,2020-07-02 17:22:29.052038,2020-07-02 17:22:29.052038,Chat (React),https://github.com/rolling-scopes-school/tasks/blob/master/tasks/chat.md,,manual,f,f,f,,,jstask,"Poland,react",javascript,{},496,2020-07-02 17:23:07.460895,2020-07-02 17:23:07.460895,,,100.0,,1.0,mentor,,2020-07-02 16:00:00+00,2020-07-23 15:00:00+00,20,,jstask,f,2020-02-17 07:47:16.720205,2020-03-23 11:31:46.894703,The Rolling Scopes Poland,,javascript,JavaScript,,rss-pl-2020-q1,f,"Javascript/Front-end Mentoring Program in Poland.
Free | Online | in English",,f,2020-03-05 07:46:38.048+00,2020-07-31 06:46:42.768+00,JS/FE Mentoring Program in Poland,2020-03-22 07:47:02.88+00,t
496,2020-04-02 17:01:12.759119,2020-04-02 17:01:12.759119,Layout(Restaurant),https://github.com/rolling-scopes-school/tasks/blob/master/tasks/markup-1.md,,manual,f,f,f,,,htmltask,Poland,javascript,{},428,2020-04-02 17:02:32.741303,2020-04-07 08:11:59.551259,,,100.0,,1.0,mentor,2595.0,2020-04-02 16:00:00+00,2020-04-14 16:00:00+00,20,,htmltask,f,2020-02-17 07:47:16.720205,2020-03-23 11:31:46.894703,The Rolling Scopes Poland,,javascript,JavaScript,,rss-pl-2020-q1,f,"Javascript/Front-end Mentoring Program in Poland.
Free | Online | in English",,f,2020-03-05 07:46:38.048+00,2020-07-31 06:46:42.768+00,JS/FE Mentoring Program in Poland,2020-03-22 07:47:02.88+00,t
510,2020-04-29 06:04:23.576262,2020-04-29 06:04:23.576262,Javascript Classes & Inheritance,https://github.com/rolling-scopes-school/tasks/blob/master/tasks/javascript-classes-inheritance.md,,manual,f,f,f,,,jstask,Poland,javascript,{},446,2020-04-29 06:05:23.049245,2020-04-29 06:05:23.049245,,,100.0,,0.7,mentor,2595.0,2020-04-28 17:00:00+00,2020-05-05 16:00:00+00,20,,jstask,f,2020-02-17 07:47:16.720205,2020-03-23 11:31:46.894703,The Rolling Scopes Poland,,javascript,JavaScript,,rss-pl-2020-q1,f,"Javascript/Front-end Mentoring Program in Poland.
Free | Online | in English",,f,2020-03-05 07:46:38.048+00,2020-07-31 06:46:42.768+00,JS/FE Mentoring Program in Poland,2020-03-22 07:47:02.88+00,t
513,2020-05-03 19:35:27.599732,2020-05-03 19:35:27.599732,ICanCodeJS,https://github.com/codenjoyme,,manual,f,f,f,,,codejam,"stage2 ,codejam",javascript,{},450,2020-05-05 08:54:36.772345,2020-05-05 08:54:36.772345,,,25.0,,0.5,mentor,2084.0,2020-04-30 08:54:00+00,2020-05-03 18:00:00+00,20,,codejam,f,2020-02-17 07:47:16.720205,2020-03-23 11:31:46.894703,The Rolling Scopes Poland,,javascript,JavaScript,,rss-pl-2020-q1,f,"Javascript/Front-end Mentoring Program in Poland.
Free | Online | in English",,f,2020-03-05 07:46:38.048+00,2020-07-31 06:46:42.768+00,JS/FE Mentoring Program in Poland,2020-03-22 07:47:02.88+00,t
517,2020-05-14 18:49:07.427589,2020-05-14 18:49:07.427589,Cyclic menu,https://github.com/rolling-scopes-school/tasks/blob/master/tasks/cyclic-menu.md,,manual,f,f,f,,,jstask,Poland,javascript,{},467,2020-05-14 18:50:11.625482,2020-05-18 15:16:05.437595,,,70.0,,0.8,mentor,2595.0,2020-05-14 19:00:00+00,2020-05-20 16:00:00+00,20,,jstask,f,2020-02-17 07:47:16.720205,2020-03-23 11:31:46.894703,The Rolling Scopes Poland,,javascript,JavaScript,,rss-pl-2020-q1,f,"Javascript/Front-end Mentoring Program in Poland.
Free | Online | in English",,f,2020-03-05 07:46:38.048+00,2020-07-31 06:46:42.768+00,JS/FE Mentoring Program in Poland,2020-03-22 07:47:02.88+00,t
